Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
The Tamarind Tree,500,"South Indian,Chinese",Allahabad,Civil Lines,Casual Dining,11am to 1030pm(Mon-Sun),Very Good,4.0,248
Hot Stuff,500,"North Indian,Fast Food",Allahabad,Civil Lines,Casual Dining,1030am to 1030pm(Mon-Sun),Very Good,4.0,272
Food Square,300,"North Indian,Chinese,Mughlai",Allahabad,Katra,Casual Dining,830am to 1130pm(Mon-Sun),Good,3.7,33
Malt,300,"Cafe,Beverages,Bakery",Allahabad,Ashok Nagar,Café,11am to 1030pm(Mon-Sun),Excellent,4.6,291
Harish Bhojanalaya & Restaurant,300,Fast Food,Allahabad,Civil Lines,Quick Bites,10am to 11pm(Mon-Sun),Good,3.7,70
Bean Here,350,"Cafe,Fast Food",Allahabad,Civil Lines,Café,11am to 930pm(Mon-Sun),Good,3.9,173
The Pantry Car,300,"Chinese,Continental,Momos",Allahabad,Civil Lines,Quick Bites,1pm to 1030pm(Mon-Sun),Good,3.9,96
Dosa Plaza,500,"South Indian,North Indian,Chinese",Allahabad,Katra,Casual Dining,10am to 11pm(Mon-Sun),Good,3.7,52
Kaffe Kona,400,Cafe,Allahabad,Naini,Café,1130am to 10pm(Mon-Sun),Very Good,4.0,68
Paradise Confectioner,500,"Fast Food,Desserts",Allahabad,Tagore Town,Quick Bites,930am to 10pm(Mon-Sun),Very Good,4.2,146
Gay Time Family Restaurant,500,"North Indian,South Indian,Chinese,Fast Food",Allahabad,Civil Lines,Casual Dining,1030am to 1130pm(Mon-Sun),Dobré,3.7,143
Chill Lounge,800,"North Indian,South Indian,Chinese,Continental",Allahabad,Civil Lines,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.6,95
The Second Wife,500,North Indian,Allahabad,George Town,Casual Dining,9am to 12midnight(Mon-Sun),Average,2.7,103
Coffee Calling,400,Cafe,Allahabad,Civil Lines,Café,1015am to 10pm(Mon-Sun),Good,3.9,109
Balaji Idli House,500,"South Indian,North Indian",Allahabad,Tagore Town,Casual Dining,11am to 11pm(Mon-Sun),Good,3.9,58
Rajwada's,700,"North Indian,South Indian,Chinese,Fast Food",Allahabad,Colonel Ganj,Casual Dining,11am to 11pm(Mon-Sun),Good,3.7,70
Keventers,400,"Beverages,Ice Cream,Desserts",Allahabad,Civil Lines,Beverage Shop,11am to 11pm(Mon-Sun),Very Good,4.2,84
9280 The Family Restaurant,600,North Indian,Allahabad,Civil Lines,Casual Dining,12noon to 1030pm(Mon-Sun),Good,3.9,145
Kalptaru Sweets N Bakery,450,"Fast Food,North Indian,Continental,Beverages,Mithai",Allahabad,Lukerganj,Quick Bites,9am to 1030pm(Mon-Sun),Good,3.9,111
Prayag Food Plaza,300,Chinese,Allahabad,George Town,none,11am to 10pm(Mon-Sun),Very Good,4.0,79
El Chico Pastry Shop,300,Desserts,Allahabad,Civil Lines,Dessert Parlor,10am to 10pm(Mon-Sun),Very Good,4.3,79
Allahabad Biryani Centre,400,"Biryani,Mughlai",Allahabad,Civil Lines,Casual Dining,"1pm to 10pm(Mon,Tue,Wed,Fri,Sat,Sun),Closed...",Good,3.8,153
Kamdhenu Sweets,400,Desserts,Allahabad,Civil Lines,Dessert Parlor,9am to 10pm(Mon-Sun),Very Good,4.2,125
The London Shakes And Cafe,300,"Pizza,Fast Food,Beverages",Allahabad,Civil Lines,Café,11am to 10pm(Mon-Sun),Good,3.9,61
Daana Pani Restaurant,250,North Indian,Allahabad,Dhoomanganj,Quick Bites,10am to 10pm(Mon-Sun),Average,3.4,55
Dilli Galiyara,800,"North Indian,South Indian,Chinese",Allahabad,Vinayak City Centre Mall-- Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,86
Jai Shri Shankar Bhojnalaya,300,North Indian,Allahabad,Civil Lines,Bhojanalya,11am to 11pm(Mon-Sun),Good,3.8,80
Andeywala,200,Fast Food,Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,54
Zaika Biryani Ka,200,"Biryani,North Indian,Rolls",Allahabad,Colonel Ganj,Quick Bites,1130am to 11pm(Mon-Sun),Good,3.9,66
Reserveseats,700,"North Indian,South Indian,Chinese",Allahabad,Katra,Casual Dining,1030am to 11pm(Mon-Sun),Good,3.8,68
Busy Bee Restro,700,"Chinese,North Indian,Continental,Beverages",Allahabad,Naini,Casual Dining,"10am to 10pm(Mon-Sat),10am to 11pm(Sun)",Good,3.6,35
Chai Onn,200,"Beverages,Cafe,Desserts,Pizza,Tea",Allahabad,Naini,none,"11am to 9pm(Mon-Sat),3pm to 9pm(Sun)",Good,3.5,11
Shahi Darbar Restaurant,450,"North Indian,Chinese,Beverages",Allahabad,Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,68
