Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Pie In The Sky,300,Desserts,Kolkata,Lake Town,none,24,Average,3.3,10
Kung Pao,700,"Chinese,Thai",Kolkata,Jodhpur Park,Casual Dining,24,Average,2.8,9
Jugaad Bangla,400,Chinese,Kolkata,Park Circus Area,none,"12midnight to 4am(Mon),6pm to 12midnight...",Average,3.4,167
Gourmet Bakers,550,Bakery,Kolkata,Paddapukur,Bakery,10am to 1am(Mon-Sun),Good,3.8,109
That Food Truck Express,250,"Fast Food,Chinese,Street Food",Kolkata,Sector 1-- Salt Lake,none,"12noon to 130am(Mon,Tue,Wed,Thu,Fri,Sun)...",Average,3.0,8
Calcutta Canteen,200,Bengali,Kolkata,Tollygunge,Casual Dining,"11am to 11pm(Mon-Thu),11am to 1am(Fri-Sun)",Average,3.2,6
Spum Water,250,"North Indian,Chinese",Kolkata,Kalikapur,none,1pm to 1am(Mon-Sun),Average,3.0,5
Masterchef,300,"Chinese,Momos",Kolkata,Picnic Garden,none,11am to 330am(Mon-Sun),Very Good,4.3,156
Lazeez Biryani,300,"Biryani,Mughlai",Kolkata,Park Circus Area,Quick Bites,12noon to 4am(Mon-Sun),Good,3.9,310
Oye Balle Balle Dhaba,1000,"North Indian,Chinese",Kolkata,Sector 3-- Salt Lake,Casual Dining,12noon to 2am(Mon-Sun),Good,3.9,570
Enamiah Restaurant & Caterer,700,"Biryani,North Indian,Mughlai",Kolkata,Kalikapur,Casual Dining,12noon to 2am(Mon-Sun),Very Good,4.0,330
Keventers,400,"Desserts,Beverages,Ice Cream",Kolkata,Sector 5-- Salt Lake,Beverage Shop,10am to 4am(Mon-Sun),Very Good,4.3,203
Sharma Dhaba,700,"Street Food,Tea,Fast Food,North Indian,Chinese",Kolkata,Ballygunge,Dhaba,24,Good,3.8,1068
Gupta Brothers,300,"Fast Food,Mishti,Mithai",Kolkata,Bhawanipur,Quick Bites,24,Very Good,4.2,386
Frollz,250,Ice Cream,Kolkata,Park Street Area,Dessert Parlor,11am to 2am(Mon-Sun),Very Good,4.3,647
Amritsari Haveli,450,"Kebab,Street Food",Kolkata,Bhawanipur,Quick Bites,8am to 1am(Mon-Sun),Very Good,4.0,451
The 10e Cafe,600,"Cafe,Chinese,Fast Food",Kolkata,Theatre Road,Café,8am to 4am(Mon-Sun),Good,3.8,214
Delish Dhaba,650,"Biryani,North Indian,Chinese",Kolkata,Park Circus Area,Casual Dining,24,Good,3.5,659
Balle Balle Dhaba,600,"North Indian,Biryani",Kolkata,Sector 1-- Salt Lake,Casual Dining,12noon to 2am(Mon-Sun),Good,3.7,2173
Sweetish House Mafia,400,Desserts,Kolkata,Theatre Road,Dessert Parlor,"9am to 130am(Mon,Tue,Wed,Thu,Fri,Sun),9am...",Good,3.9,82
Kolkata Foodies,250,"Chinese,Rolls,Biryani",Kolkata,Park Circus Area,none,"1230pm to 4pm(Mon),12midnight to 4am,1230pm...",Good,3.6,61
