Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Rayalaseema Chefs,700,"Andhra,North Indian,Chinese",Hyderabad,Kukatpally,Casual Dining,12noon to 11pm(Mon-Sun),Average,2.5,119
Queens Burger,250,"Burger,Fast Food",Hyderabad,Gachibowli,Quick Bites,6pm to 1030pm(Mon-Sun),Good,3.9,90
Shree Siddharth Fast Food,350,"North Indian,Chinese",Hyderabad,Sainikpuri,Quick Bites,12noon to 1030pm(Mon-Sun),Good,3.9,118
Aroma Restaurant,500,"Biryani,Chinese",Hyderabad,Meerpet,Quick Bites,11am to 1130pm(Mon-Sun),Good,3.7,108
Mycreamchip,200,"Desserts,Healthy Food,Ice Cream",Hyderabad,Hitech City,Food Truck,11am to 11pm(Mon-Sun),Very Good,4.1,60
Minerva Xpress,250,South Indian,Hyderabad,Manikonda,Food Truck,730am to 11pm(Mon-Sun),Good,3.5,109
Publick Restaurant,900,"South Indian,Chinese,Continental,Mughlai",Hyderabad,Gachibowli,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.7,75
Udupi Tiffins (Veg),300,"South Indian,North Indian,Chinese",Hyderabad,Paradise Circle,Quick Bites,7am to 1030am(Mon-Sun),Good,3.7,117
Spicy Fast Food,150,Fast Food,Hyderabad,S R Nagar,Quick Bites,12noon to 1130pm(Mon-Sun),Good,3.6,95
Class Inn,300,"North Indian,Chinese",Hyderabad,Abids,Quick Bites,12noon to 1130pm(Mon-Sun),Good,3.5,120
Trattoria,1000,"Asian,Chinese,Continental,North Indian",Hyderabad,Madhapur,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,57
Ratna,400,"North Indian,Hyderabadi",Hyderabad,ECIL,Casual Dining,1130am to 11pm(Mon-Sun),Good,3.6,167
Sivaramareddy Pure Ghee Sweets & Chat,200,Desserts,Hyderabad,Kothapet,Dessert Parlor,7am to 1030pm(Mon-Sun),Good,3.6,75
Arabian Cuisines,200,"Arabian,Street Food",Hyderabad,Sainikpuri,Quick Bites,12noon to 11pm(Mon-Sun),Average,2.7,103
Meghana's Biryani House,300,"Andhra,South Indian",Hyderabad,Moosapet,Quick Bites,"1130am to 330pm,630pm to 1030pm(Mon-Sun)",Average,2.7,112
