Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Deepak Dhaba,450,North Indian,Chandigarh,Sector 42-- Chandigarh,Dhaba,"8am to 4pm,6pm to 11pm(Mon-Sun)",Average,3.2,57
Harpreet Confectionery,150,"Bakery,Fast Food",Chandigarh,Sector 22-- Chandigarh,Bakery,10am to 1030pm(Mon-Sun),Good,3.8,88
Tricity Kathi Rolls,200,Rolls,Chandigarh,Sector 7-- Panchkula,Quick Bites,5pm to 10pm(Mon-Sun),Good,3.5,39
Cookie's Jar By Geet And Vir,600,Bakery,Chandigarh,Chandigarh Industrial Area,Bakery,10am to 7pm(Mon-Sun),Excellent,4.5,292
Scoobyard,300,"Pizza,Burger,Beverages",Chandigarh,Sector 47-- Chandigarh,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,14
Pal Meat Shop,300,Fast Food,Chandigarh,Phase 6-- Mohali,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,4
Crazy Food,250,"North Indian,Chinese",Chandigarh,Kharar Road,Quick Bites,8am to 11pm(Mon-Sun),Average,3.1,5
Grill Masters,300,Fast Food,Chandigarh,Kharar Road,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,11
The Mohali Junction,600,"North Indian,Chinese,Italian",Chandigarh,Kharar Road,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,628
Meri Virasat,200,"Chinese,Sandwich,Beverages",Chandigarh,Kharar Road,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.1,6
Mother's Masala,300,North Indian,Chandigarh,Phase 3-- Mohali,Quick Bites,8am to 10pm(Mon-Sun),Average,3.3,21
Nandi Sweets,200,"Mithai,Street Food,Chinese",Chandigarh,Sector 40-- Chandigarh,Sweet Shop,10am to 10pm(Mon-Sun),Average,3.3,34
Bon  Nourriture,600,"Healthy Food,Beverages,Salad",Chandigarh,Sector 10-- Chandigarh,none,"11am to 11pm(Mon-Wed),12noon to 11pm(Thu-Sun)",Good,3.9,316
Scotland Yard,1000,"Mughlai,Chinese,North Indian",Chandigarh,VIP Road,Casual Dining,"11am to 11pm(Mon,Tue,Thu,Fri),11am to 1130pm...",Good,3.8,123
The Dine Out,500,"Fast Food,North Indian,Chinese",Chandigarh,Kharar Road,Quick Bites,1130am to 11pm(Mon-Sun),Good,3.6,377
Aussie Chicken Corner,500,North Indian,Chandigarh,Sector 67-- Mohali,none,11am to 11pm(Mon-Sun),Average,3.4,61
Soup Master9,200,North Indian,Chandigarh,Phase 9-- Mohali,Quick Bites,7pm to 10pm(Mon-Sun),Average,3.4,20
Veg And Non Veg Gallery,500,"North Indian,Chinese",Chandigarh,Kharar Road,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,10
Red Hot Grillz,150,Fast Food,Chandigarh,Sector 71-- Mohali,Quick Bites,"11am to 10pm(Mon-Sat),5pm to 10pm(Sun)",Good,3.6,34
Waffle Queen,300,"Desserts,Beverages",Chandigarh,Sector 35-- Chandigarh,Food Court,11am to 11pm(Mon-Sun),Good,3.9,26
Pizza Passion,400,"Pizza,Fast Food",Chandigarh,Kharar Road,Quick Bites,10am to 11pm(Mon-Sun),Average,2.7,98
Big Fat Burger,300,"Fast Food,Burger",Chandigarh,Kharar Road,Quick Bites,11am to 9pm(Mon-Sun),Good,3.7,63
Chicken World,300,Fast Food,Chandigarh,Sector 67-- Mohali,none,11am to 11pm(Mon-Sun),Good,3.5,43
Salad Way,400,Salad,Chandigarh,IT Park,none,5am to 11pm(Mon-Sun),Average,3.2,8
New Doaba Sweets & Rasoi,500,"Mithai,Street Food,North Indian,Chinese",Chandigarh,Sector 21-- Chandigarh,Sweet Shop,8am to 10pm(Mon-Sun),Good,3.7,70
Pahalwan Dhaba,500,"North Indian,Chinese",Chandigarh,Sector 15-- Chandigarh,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,95
Punjab Bakers & Confectionery,150,"Bakery,Desserts,Fast Food",Chandigarh,Phase 1-- Mohali,Bakery,10am to 10pm(Mon-Sun),Average,3.3,143
Al-Arabian Chicken Bites,500,North Indian,Chandigarh,Kharar Road,Quick Bites,11am to 10pm(Mon-Sun),Good,3.7,66
Walia Punjabi Dhaba,350,North Indian,Chandigarh,Phase 10-- Mohali,Dhaba,8am to 11pm(Mon-Sun),Average,3.1,235
Buns,300,"Fast Food,Burger",Chandigarh,Sector 44-- Chandigarh,none,11am to 1030pm(Mon-Sun),Good,3.7,101
Cakes N Creams,200,"Bakery,Desserts",Chandigarh,Phase 11-- Mohali,none,"8am to 11pm(Mon),9am to 830pm(Tue-Sat),830am...",Very Good,4.0,156
Cheezy Pizza,500,"Fast Food,Pizza",Chandigarh,Sector 17-- Chandigarh,Quick Bites,11am to 10pm(Mon-Sun),Good,3.5,65
Amritsari Kulcha Land,200,North Indian,Chandigarh,Dera Bassi,Quick Bites,830am to 430pm(Mon-Sun),Average,3.2,14
Fresh Pantry,200,"Rolls,Fast Food",Chandigarh,Sector 7-- Panchkula,Food Truck,5pm to 11pm(Mon-Sun),Average,3.3,14
XBurgers,200,"Burger,Fast Food",Chandigarh,VR Punjab-- Kharar Road,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,38
Classic Chicken Corner,450,North Indian,Chandigarh,Kharar Road,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,36
Yummy Fast Food,300,Fast Food,Chandigarh,Dera Bassi,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,23
Panwar Food Place,400,"North Indian,Chinese",Chandigarh,Sector 44-- Chandigarh,Quick Bites,10am to 10pm(Mon-Sun),Good,3.6,77
Pal Dhaba,200,"North Indian,Fast Food",Chandigarh,Nayagaon,Dhaba,9am to 11pm(Mon-Sun),Average,3.0,15
Hot Pan,450,"Chinese,Seafood",Chandigarh,Kharar Road,Quick Bites,930am to 11pm(Mon-Sun),Average,3.1,6
Cake Uncle,450,Bakery,Chandigarh,Sector 42-- Chandigarh,Bakery,10am to 6pm(Mon-Sun),Average,2.7,32
Chaudhary's Food Plaza,700,"North Indian,Chinese",Chandigarh,Phase 10-- Mohali,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,61
Shanghai Dragon Chicken,400,"Chinese,North Indian",Chandigarh,Sector 37-- Chandigarh,Quick Bites,830am to 11pm(Mon-Sun),Average,2.9,61
Dil Desi,400,North Indian,Chandigarh,Sector 32-- Chandigarh,Casual Dining,"12noon to 430pm,630pm to 11pm(Mon-Sun)",Good,3.8,245
Bottle Room,2200,"North Indian,Continental",Chandigarh,Park Plaza-- Ambala Road-- Zirakpur,Fine Dining,5pm to 11pm(Mon-Sun),Good,3.8,44
Taj Dhaba,300,Mughlai,Chandigarh,Manimajra,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,57
Namdhari's Healthy Bites,300,"Fast Food,Salad,Beverages",Chandigarh,Phase 9-- Mohali,Quick Bites,10am to 8pm(Mon-Sun),Good,3.8,123
Komal Dairy & Sweets,150,Mithai,Chandigarh,Phase 11-- Mohali,Sweet Shop,8am to 10pm(Mon-Sun),Average,3.2,5
Ali Shama Bryani Dhaba,300,"Biryani,North Indian",Chandigarh,Ambala Road,Dhaba,9am to 11pm(Mon-Sun),Average,3.2,15
Amul Taste in Bite,150,Fast Food,Chandigarh,Utrathiya,none,11am to 9pm(Mon-Sun),Average,3.4,28
Vivaan The Health Cafe,150,"Burger,Sandwich,Chinese,Fast Food,Juices",Chandigarh,Sector 67-- Mohali,Quick Bites,930am to 930pm(Mon-Sun),Average,3.3,17
Sardar Ji Da Punjabi Dhaba,300,North Indian,Chandigarh,Manimajra,Quick Bites,"830am to 4pm,630pm to 11pm(Mon-Sun)",Good,3.5,133
Roll On fire,300,"Chinese,Fast Food,North Indian,Rolls",Chandigarh,VIP Road,Quick Bites,11am to 12noon(Mon-Sun),Average,3.4,52
Fun Feast,200,"Fast Food,Beverages",Chandigarh,Sector 37-- Chandigarh,Quick Bites,9am to 11pm(Mon-Sun),Good,3.8,458
London Bakers,200,Bakery,Chandigarh,Sector 7-- Chandigarh,Bakery,10am to 10pm(Mon-Sun),Good,3.8,91
Sonu Sweets,400,"North Indian,Chinese,South Indian,Mithai",Chandigarh,Ambala Road,Quick Bites,730am to 11pm(Mon-Sun),Average,3.3,30
The Roadside Cafe,400,"Burger,Beverages,Fast Food,Cafe,Italian,Pizza,Wraps,Rolls",Chandigarh,Phase 1-- Mohali,Café,"11am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),3pm...",Good,3.7,74
Shudh Bablu Vaishnu Dhaba,400,North Indian,Chandigarh,Sector 22-- Chandigarh,Dhaba,8am to 11pm(Mon-Sun),Good,3.5,33
Lord Of Combos,300,"Burger,Sandwich,North Indian,Chinese",Chandigarh,Phase 6-- Mohali,Quick Bites,1130am to 1030pm(Mon-Sun),Average,3.4,37
Zaika,650,"North Indian,Chinese,Mughlai",Chandigarh,Mansa Devi Complex-- Panchkula,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,122
