Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Sanjh Savere by annpurna inn,600,"Cafe,North Indian,Fast Food",Jabalpur,Napier Town,Café,"730am to 11pm(Mon-Fri),11am to 11pm(Sat-Sun)",Average,2.9,6
Hotel Delite Grand,800,"North Indian,Italian,Continental,Chinese",Jabalpur,Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Average,3.1,4
Krishna Foods,200,"Fast Food,Pizza,Sandwich,Burger",Jabalpur,Vijay Nagar,Quick Bites,4pm to 1030pm(Mon-Sun),Average,3.1,5
Hotel Akash Ganga,700,"North Indian,Fast Food",Jabalpur,Rampur,Casual Dining,11am to 11pm(Mon-Sun),Average,2.9,4
Flavours Restaurant,600,North Indian,Jabalpur,Cantt,Casual Dining,11am to 11pm(Mon-Sun),Average,3.1,4
Hotel Kartik,600,"North Indian,Chinese",Jabalpur,Napier Town,Casual Dining,11am to 11pm(Mon-Sun),Average,3.1,6
Munna Hotel,200,North Indian,Jabalpur,Wright Town,Quick Bites,9am to 11pm(Mon-Sun),Average,2.9,5
Juice Center,100,Juices,Jabalpur,Cantt,Beverage Shop,11am to 1030pm(Mon-Sun),Average,3.0,6
Baba Biryani,200,"Biryani,North Indian",Jabalpur,Vijay Nagar,none,5pm to 11pm(Mon-Sun),Average,3.0,4
Hotel Cozy Residency,700,"North Indian,Chinese",Jabalpur,Napier Town,Casual Dining,12noon to 11pm(Mon-Sun),Average,3.0,4
Snack Attack,400,Fast Food,Jabalpur,Khamaria,Quick Bites,12noon to 1030pm(Mon-Sun),Very Good,4.0,72
Cafe Symphony,550,"Italian,Cafe",Jabalpur,Rampur,Café,12noon to 11pm(Mon-Sun),Good,3.8,86
Belgian Waffle,350,Desserts,Jabalpur,Hathital,Dessert Parlor,11am to 11pm(Mon-Sun),Very Good,4.2,86
Punjab Restaurant,500,"North Indian,Chinese",Jabalpur,Napier Town,Casual Dining,1pm to 11pm(Mon-Sun),Good,3.7,78
Olives Restaurant,600,North Indian,Jabalpur,Napier Town,Casual Dining,11am to 1115pm(Mon-Sun),Good,3.9,51
Celebrations The Food Junction,300,"North Indian,Fast Food",Jabalpur,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,68
Keventers,400,"Desserts,Beverages,Ice Cream",Jabalpur,Cantt,Beverage Shop,11am to 11pm(Mon-Sun),Very Good,4.2,70
Any Time Meals,500,"North Indian,Chinese",Jabalpur,Khamaria,Quick Bites,10am to 11pm(Mon-Sun),Good,3.6,56
Moti Mahal Delux - Tandoori Trail,600,North Indian,Jabalpur,Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,38
The Cake Company Cafe,650,"Cafe,Pizza,Fast Food",Jabalpur,Napier Town,Café,11am to 11pm(Mon-Sun),Good,3.8,61
Maa Shakti Veg. Restaurant,400,North Indian,Jabalpur,Wright Town,Quick Bites,10am to 12midnight(Mon-Sun),Good,3.9,53
Nature's Tavern,250,Beverages,Jabalpur,Civil Lines,Beverage Shop,"9am to 11pm(Mon-Sat),10am to 11pm(Sun)",Very Good,4.2,32
Khopcha Restaurant,450,"North Indian,Italian,Fast Food,Chinese,Armenian",Jabalpur,Wright Town,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,72
Sheesha Sky Lounge,800,"North Indian,Mughlai,Lebanese,Chinese",Jabalpur,Napier Town,Lounge,12noon to 12midnight(Mon-Sun),Very Good,4.0,69
Popular Fresh Momos And More,400,"Fast Food,Burger",Jabalpur,Wright Town,Quick Bites,"12midnight to 10pm,1130pm to 12midnight(Mon...",Very Good,4.0,152
Coffee Culture,1200,"Cafe,Chinese,Coffee,Continental,Italian,Mexican,North Indian,Street Food",Jabalpur,Cantt,Café,11am to 11pm(Mon-Sun),Good,3.5,53
Dal Chini,850,"North Indian,Italian,Continental,Chinese",Jabalpur,Napier Town,Casual Dining,8am to 12midnight(Mon-Sun),Good,3.6,61
Panchvati Gaurav,600,"South Indian,North Indian",Jabalpur,Napier Town,Casual Dining,7am to 11pm(Mon-Sun),Good,3.8,92
