Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Big Bee's Pizza,550,Italian,Dehradun,Malsi,Quick Bites,12noon to 930pm(Mon-Sun),Good,3.9,70
Savour Flavour,700,"North Indian,Chinese,Fast Food",Dehradun,Majra,Casual Dining,11am to 1030pm(Mon-Sun),Average,3.2,82
Monkey Fist Cafe,400,"Cafe,Fast Food",Dehradun,Chironwali,Café,"Closed(Mon),2pm to 10pm(Tue-Sat),11am to 10pm(Sun)",Good,3.9,93
Hungry Hobbit Coffee House,500,"Cafe,Continental",Dehradun,Subhash Nagar,Café,11am to 10pm(Mon-Sun),Good,3.6,81
Kumar Sweet Shop,450,"North Indian,South Indian,Chinese,Mithai",Dehradun,Jakhan,Quick Bites,830am to 10pm(Mon-Sun),Good,3.7,69
Anghithi Hot Drive,200,"Fast Food,North Indian",Dehradun,Dharampur,Quick Bites,10am to 10pm(Mon-Sun),Good,3.8,86
Noodle House,600,"Chinese,Thai,Tibetan",Dehradun,Hathibarkala Salwala,Casual Dining,11am to 11pm(Mon-Sun),Good,3.7,74
Standard Bakers & Fast Food,200,"Bakery,Fast Food",Dehradun,Garhi Cantt,Bakery,9am to 10pm(Mon-Sun),Good,3.9,59
Lip and Sip,300,Fast Food,Dehradun,Karanpur,Casual Dining,10am to 10pm(Mon-Sun),Average,3.2,97
The Bong Twist,500,Bengali,Dehradun,Chironwali,Casual Dining,"Closed(Mon),1145am to 10pm(Tue-Sun)",Very Good,4.0,84
Beans & Cream Cafe & Lounge,500,"Cafe,Italian,Continental",Dehradun,Garhi Cantt,Café,10am to 11pm(Mon-Sun),Very Good,4.0,115
Level One,900,"North Indian,Chinese,Continental",Dehradun,Hathibarkala Salwala,Fine Dining,12noon to 11pm(Mon-Sun),Good,3.7,127
Nostalgia,500,"North Indian,Chinese,Desserts,Indian,Italian,Continental,European",Dehradun,Krishna Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,52
My Wife's Place,800,"North Indian,Chinese",Dehradun,Hathibarkala Salwala,Fine Dining,11am to 11pm(Mon-Sun),Good,3.9,130
Hunger Bell,300,"Chinese,North Indian,Ice Cream",Dehradun,Paltan Bazaar,Quick Bites,830am to 9pm(Mon-Sun),Good,3.8,68
Delhi Chicken Point,450,"North Indian,Mughlai",Dehradun,Ballupur,Quick Bites,6pm to 10pm(Mon-Sun),Good,3.8,86
