Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Sarvan Cafe,200,South Indian,Jaipur,Raja Park,Quick Bites,4pm to 11pm(Mon-Sun),Good,3.8,143
Hungry Bites,150,Fast Food,Jaipur,Lal Kothi,Quick Bites,11am to 4am(Mon-Sun),Good,3.6,96
Vegetarian By Choice !,700,"North Indian,South Indian,Street Food,Chinese",Jaipur,World Trade Park-- Malviya Nagar,Food Court,11am to 11pm(Mon-Sun),Good,3.6,102
Yummy Chef's Kitchen,300,North Indian,Jaipur,Tonk Road,none,"12noon to 3pm,530pm to 11pm(Mon-Sun)",Good,3.7,169
Lovin' Oven,500,Bakery,Jaipur,Mansarovar,none,11am to 9pm(Mon-Sun),Good,3.7,48
Abdul Bari Old Take Away,600,North Indian,Jaipur,MI Road,Quick Bites,1pm to 1130pm(Mon-Sun),Good,3.8,167
Small Town Cafe,300,"Cafe,Fast Food",Jaipur,Raja Park,Café,11am to 11pm(Mon-Sun),Good,3.9,113
Locals,300,"Fast Food,Beverages",Jaipur,Jawahar Nagar,Quick Bites,11am to 2am(Mon-Sun),Good,3.6,106
Club 99,400,"North Indian,South Indian,Chinese",Jaipur,Vaishali Nagar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,68
Hadippa,400,North Indian,Jaipur,Chitrakoot,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,114
Parantha Shop,150,North Indian,Jaipur,Johari Bazaar-- Pink City,Quick Bites,"9am to 9pm(Mon-Sat),9am to 4pm(Sun)",Good,3.7,128
Kadchhi,200,North Indian,Jaipur,Mansarovar,Quick Bites,11am to 1030pm(Mon-Sun),Very Good,4.0,156
Eco Coffee Cafe,400,"Cafe,Fast Food,Beverages,Sandwich",Jaipur,Mansarovar,Café,10am to 10pm(Mon-Sun),Good,3.7,109
Thali 'n' Plus,400,"North Indian,South Indian",Jaipur,Malviya Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,2.9,145
Funduz,300,Cafe,Jaipur,Shastri Nagar,Café,11am to 10pm(Mon-Sun),Good,3.7,105
Sathi Restaurant & Bar,750,"North Indian,Italian,Chinese",Jaipur,Vaishali Nagar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.7,126
Cafe Cairo,600,"Cafe,Continental,Chinese,North Indian",Jaipur,Tonk Road,Café,11am to 11pm(Mon-Sun),Good,3.6,65
Cafe Choco De-Licious,400,Cafe,Jaipur,Mansarovar,Café,1030am to 1030pm(Mon-Sun),Average,3.3,133
My Cafe,500,Cafe,Jaipur,Sikar Road,Café,11am to 11pm(Mon-Sun),Good,3.5,116
Johri's Eating Time,400,"North Indian,Chinese,South Indian,Continental,Fast Food",Jaipur,Vaishali Nagar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,141
Pandit Pav Bhaji,250,"Street Food,Fast Food,North Indian",Jaipur,C Scheme,Quick Bites,10am to 11pm(Mon-Sun),Good,3.7,121
Conversation Restaurant,1200,"North Indian,Continental",Jaipur,MI Road,Casual Dining,7am to 10pm(Mon-Sun),Good,3.6,44
Royal Kashmiri Cuisines,600,"Kashmiri,North Indian,Chinese",Jaipur,Chitrakoot,Casual Dining,11am to 1130pm(Mon-Sun),Good,3.7,153
R R Bakers,450,Bakery,Jaipur,Vidhyadhar Nagar,Bakery,9am to 11pm(Mon-Sun),Good,3.8,133
Laziz Chicken Food Restaurant,550,"Mughlai,North Indian",Jaipur,Jhotwara,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,172
Khurafati Smoothies & Shakes,200,"Beverages,Fast Food",Jaipur,Sikar Road,Beverage Shop,11am to 11pm(Mon-Sun),Good,3.7,129
La Food Lab,400,"North Indian,Chinese,South Indian",Jaipur,Chitrakoot,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,149
Jaipur Down Town,700,"North Indian,Chinese",Jaipur,C Scheme,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.0,44
Thanco's Natural Ice Cream,150,"Ice Cream,Desserts,Fast Food",Jaipur,Raja Park,Dessert Parlor,11am to 11pm(Mon-Sun),Good,3.6,110
Little China,450,"Chinese,Momos",Jaipur,Sikar Road,Quick Bites,8am to 11pm(Mon-Sun),Average,2.7,120
Kullad - The Teafe,100,Street Food,Jaipur,MI Road,Quick Bites,330am to 10pm(Mon-Sun),Good,3.6,127
Richie Rich Cafe & Restaurant,350,"North Indian,Chinese,Fast Food",Jaipur,Vaishali Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,127
Dal Bati Churma Restaurant,500,"North Indian,Rajasthani",Jaipur,Bani Park,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,138
999 Restro Lounge,1000,"North Indian,Continental,Italian",Jaipur,C Scheme,Lounge,"11am to 11pm(Mon-Thu),11am to 12midnight(Fri-Sun)",Very Good,4.3,347
