Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Veni Hotel,300,South Indian,Coimbatore,Peelamedu,Casual Dining,1230pm to 11pm(Mon-Sun),Average,3.4,10
OYALO,200,Pizza,Coimbatore,Ramanathapuram,Quick Bites,12noon to 1130pm(Mon-Sun),Good,3.6,20
Park View,500,"Chinese,North Indian",Coimbatore,Nehru Stadium,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,16
Madurai Konar Mess,250,South Indian,Coimbatore,Thudiyalur,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.0,6
Fireflies Night Restaurant,600,North Indian,Coimbatore,RS Puram,Casual Dining,6pm to 6am(Mon-Sun),Good,3.6,24
Pazhamudir's Pure & Natural,200,"Juices,Desserts",Coimbatore,Nehru Stadium,Beverage Shop,1030am to 11pm(Mon-Sun),Average,3.4,16
Bells,300,"South Indian,North Indian,Chinese",Coimbatore,Thudiyalur,Casual Dining,"12noon to 4pm,630pm to 1045pm(Mon-Sun)",Average,3.2,24
Mr Grill,250,"Arabian,South Indian",Coimbatore,Vadavalli,Quick Bites,530pm to 11pm(Mon-Sun),Good,3.5,14
Tempteys,350,"Desserts,Beverages",Coimbatore,Peelamedu,Dessert Parlor,12noon to 12midnight(Mon-Sun),Good,3.5,12
A-1 Biriyani Hotel,350,Biryani,Coimbatore,Saibaba Colony,Mess,10am to 11pm(Mon-Sun),Good,3.5,22
Bon Pizza,400,"Fast Food,Pizza",Coimbatore,Ramanathapuram,Quick Bites,6pm to 11pm(Mon-Sun),Good,3.5,18
Seerangam Restaurant,300,"Biryani,South Indian,North Indian,Chinese",Coimbatore,Singanallur,Quick Bites,7am to 11pm(Mon-Sun),Average,3.3,11
Cheese Bowl,400,"Italian,Continental",Coimbatore,Thudiyalur,Quick Bites,11am to 11pm(Mon-Sun),Average,2.6,13
Eagle Cafe,400,"Cafe,Mexican,Italian",Coimbatore,Sitra,Café,11am to 11pm(Mon-Sun),Average,2.7,12
Fun Grill,400,"South Indian,North Indian",Coimbatore,Vadavalli,Quick Bites,6pm to 11pm(Mon-Sun),Average,3.4,10
Hotel Annalakshmi,500,"Chettinad,South Indian,Chinese",Coimbatore,Race Course,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,12
Tiffin Box,250,South Indian,Coimbatore,Ramanathapuram,none,11am to 11pm(Mon-Sun),Average,3.3,10
K.R. Bakes & Restaurant,350,"Bakery,South Indian",Coimbatore,Ramanathapuram,Quick Bites,6am to 11pm(Mon-Sun),Average,3.4,23
Naalu Mukku Idly Kadai,150,South Indian,Coimbatore,Peelamedu,Quick Bites,"12noon to 4pm,6pm to 11pm(Mon-Sun)",Average,3.3,10
Rathina,600,"Continental,South Indian,Chinese,North Indian",Coimbatore,Race Course,Casual Dining,7am to 11pm(Mon-Sun),Average,2.6,16
Symphony,1200,"Chinese,Continental,South Indian",Coimbatore,The Grand Regent,Casual Dining,"7am to 10am,12noon to 3pm,7pm to 11pm(Mon-Sun)",Good,3.5,19
