Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Mood Alter Punjabi Tadka,300,"North Indian,Chinese",Gwalior,Madhav Ganj,Quick Bites,1130am to 1030pm(Mon-Sun),Good,3.5,24
Sanjha Chulha,300,Fast Food,Gwalior,Lashkar,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.7,43
Usha's Pick N Carry,200,"North Indian,Beverages",Gwalior,Morar,Quick Bites,1pm to 1030pm(Mon-Sun),Good,3.5,20
Roxy Cafe,400,"North Indian,Chinese",Gwalior,Lashkar,Café,11am to 11pm(Mon-Sun),Average,2.9,16
Lazeez Restaurant & Bakers,800,North Indian,Gwalior,Ghosipura,Bakery,10am to 11pm(Mon-Sun),Average,3.2,42
Shri Banke Bihari,200,"Street Food,Beverages",Gwalior,Thatipur,Quick Bites,6am to 12midnight(Mon-Sun),Average,3.2,13
Tolaram Sweets,100,Desserts,Gwalior,Lashkar,Sweet Shop,11am to 11pm(Mon-Sun),Good,3.7,22
Shree Balaji Maharaj,400,North Indian,Gwalior,Lashkar,none,10am to 11pm(Mon-Sun),Very Good,4.0,38
Ajanta Restaurant,300,North Indian,Gwalior,Thatipur,Quick Bites,10am to 1130pm(Mon-Sun),Average,2.8,33
Jain Mishtan Bhandar,200,"Street Food,Mithai",Gwalior,Thatipur,Sweet Shop,6am to 11pm(Mon-Sun),Average,3.3,21
Anil Family Restaurant,300,"North Indian,Mughlai",Gwalior,Vinay Nagar,Quick Bites,4pm to 11pm(Mon-Sun),Good,3.5,22
Salt N Pepper,800,"North Indian,Fast Food,Italian,South Indian,Chinese",Gwalior,Lashkar,Casual Dining,10am to 11pm(Mon-Sun),Average,3.1,31
The Vedas,1000,"North Indian,Chinese",Gwalior,City Center,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,9
Sweet & Salt Restaurant,650,"South Indian,North Indian,Continental,Chinese",Gwalior,Morar,Casual Dining,11am to 1030pm(Mon-Sun),Average,3.4,41
Aahar Fast Food,350,"Bakery,Chinese,Desserts",Gwalior,Lashkar,Bakery,930am to 1030pm(Mon-Sun),Good,3.5,15
Shan-e-Punjab,300,"Fast Food,Chinese,North Indian",Gwalior,Lashkar,Quick Bites,1230pm to 11pm(Mon-Sun),Good,3.6,29
Food station,150,Fast Food,Gwalior,Lashkar,Quick Bites,6pm to 11pm(Mon-Sun),Good,3.5,15
Hotel Suruchi,900,North Indian,Gwalior,Morar,Casual Dining,11am to 11pm(Mon-Sun),Average,2.8,23
Oxford Kathi Rolls_Beans Cafe,250,North Indian,Gwalior,Rajeev Nagar,Quick Bites,10am to 11pm(Mon-Sun),Average,3.3,14
Suryansh Food Corner,300,"Fast Food,North Indian,Beverages",Gwalior,City Center,Quick Bites,"11am to 4pm,6pm to 1030pm(Mon-Sun)",Good,3.9,28
The Treat Fast Food,250,Fast Food,Gwalior,Lashkar,Quick Bites,1030am to 11pm(Mon-Sun),Average,3.3,16
Relish Bakers,300,"Fast Food,Bakery",Gwalior,DB City Mall-- Birla Nagar,none,2pm to 11pm(Mon-Sun),Average,2.9,21
Keventers,300,"Beverages,Ice Cream,Desserts",Gwalior,DB City Mall-- Birla Nagar,Beverage Shop,11am to 11pm(Mon-Sun),Average,3.3,17
Food At Night,350,"Street Food,Chinese,Fast Food",Gwalior,Lashkar,Quick Bites,5pm to 11pm(Mon-Sun),Good,3.5,17
Crisp Corner,200,"Rolls,Fast Food,Desserts",Gwalior,Lashkar,Dessert Parlor,10am to 11pm(Mon-Sun),Average,3.2,17
Golden food,200,Fast Food,Gwalior,Lashkar,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.8,25
Shan-Shaukat,400,North Indian,Gwalior,Shinde Ki Chhawani,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,27
Chicken Chaska,300,"North Indian,Chinese,Continental",Gwalior,Lashkar,Casual Dining,11am to 11pm(Mon-Sun),Average,2.8,7
The Vinayak,500,"North Indian,Chinese",Gwalior,Lashkar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.0,14
Trilok Singh Cook & Dhaba,600,North Indian,Gwalior,Lashkar,Dhaba,10am to 11pm(Mon-Sun),Good,3.5,31
MP07 Restaurant,100,North Indian,Gwalior,City Center,Quick Bites,9am to 11pm(Mon-Sun),Average,3.1,7
Dairyman's Natural Ice Cream,100,Ice Cream,Gwalior,Naya Bazaar,Dessert Parlor,130pm to 1130pm(Mon-Sun),Average,3.3,10
Kalp Vriksha- Hotel Vivek Continental,200,"North Indian,Chinese",Gwalior,Lashkar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,19
Marwadi Bhojnalaya,200,"North Indian,Rajasthani",Gwalior,Lashkar,Bhojanalya,"12noon to 2pm,7pm to 11pm(Mon-Sun)",Average,3.4,13
Bhopat Nasir Chicken Biryani,300,"Biryani,Mughlai",Gwalior,Lashkar,Quick Bites,9am to 11pm(Mon-Sun),Average,3.1,16
Shiv Shakti Bhojnalaya,200,North Indian,Gwalior,Morar,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.2,10
Chatore  Restaurant,500,North Indian,Gwalior,City Center,Quick Bites,1230pm to 1030pm(Mon-Sun),Average,3.4,23
Hotel Sudarshan AC Restaurant,550,"North Indian,Chinese",Gwalior,Lashkar,Casual Dining,11am to 1030pm(Mon-Sun),Average,3.4,16
Punjabi Chicken Hub,250,North Indian,Gwalior,Lashkar,none,"3pm to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Average,3.1,6
