Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
The Lime Tree- Lords Inn,700,North Indian,Jammu,Karan Nagar,Casual Dining,1130am to 1130pm(Mon-Sun),Average,3.3,12
Eden - Botanic Kitchen & Bubbly,1400,"Continental,Chinese,Thai,Italian",Jammu,Trikuta Nagar,Casual Dining,"11am to 1130pm(Mon-Sat),12noon to 1130pm(Sun)",Good,3.9,23
Chetty's Corner,500,"Fast Food,Italian",Jammu,Nanak Nagar,Quick Bites,"Closed(Mon),11am to 1030pm(Tue-Sun)",Good,3.7,43
World Cuisine - Ramada,2000,"Continental,Chinese,European,North Indian",Jammu,SIDCO Complex,Fine Dining,6am to 530am(Mon-Sun),Good,3.6,32
Pahalwan Chicken Corner,300,North Indian,Jammu,Gandhi Nagar,Quick Bites,"6pm to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Good,3.5,26
Dosa Jalebi Express,150,"South Indian,Street Food",Jammu,Gandhi Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,46
Makhan Pan,100,Paan,Jammu,Gandhi Nagar,Paan Shop,11am to 11pm(Mon-Sun),Average,3.4,10
The Food Factory,200,"North Indian,Chinese",Jammu,Lal Kuan,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,18
Exotic Cafe,300,"Chinese,Cafe,Fast Food,South Indian",Jammu,Channi Himmat,Quick Bites,9am to 11pm(Mon-Sun),Average,3.3,19
Hari Food Court,200,North Indian,Jammu,Channi Himmat,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.8,41
Tandoori Chai Cafe,200,"Salad,Chinese,Continental,Sandwich,Italian,Burger,Wraps,Pizza",Jammu,Channi Himmat,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,14
Keventers,300,"Desserts,Beverages,Ice Cream",Jammu,Nanak Nagar,Beverage Shop,11am to 11pm(Mon-Sun),Good,3.8,25
Roll Snackers,400,"Chinese,Continental",Jammu,Preet Nagar,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.6,25
Sagar Ratna,500,"North Indian,Chinese,South Indian",Jammu,Hari Market,Casual Dining,10am to 11pm(Mon-Sun),Average,3.0,40
Yatri Bhojanalaya,300,North Indian,Jammu,Hari Market,Quick Bites,10am to 1030pm(Mon-Sun),Average,3.3,28
S.S Chinese Fast Food,150,"North Indian,Chinese",Jammu,Katra,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,12
39 Bakers,300,Bakery,Jammu,Channi Himmat,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.6,31
Bombay Kitchen,200,North Indian,Jammu,Old Heritage City,Quick Bites,4pm to 11pm(Mon-Sun),Average,3.2,10
Chick Inn,400,"Continental,Chinese",Jammu,Trikuta Nagar,Quick Bites,130pm to 11pm(Mon-Sun),Good,3.7,45
Kariem's Delhi Chilly,300,"North Indian,Chinese",Jammu,Katra,Quick Bites,1pm to 1030pm(Mon-Sun),Average,2.7,27
F Society,500,"Thai,Chinese,Continental,North Indian",Jammu,Channi Himmat,Casual Dining,1130am to 1130pm(Mon-Sun),Good,3.6,16
Barenaked Bites,300,"Fast Food,Italian,Beverages",Jammu,Gandhi Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,31
KFC,500,"Burger,Fast Food",Jammu,Channi Himmat,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,60
Ashoka Fast Food,150,Fast Food,Jammu,Gandhi Nagar,Quick Bites,10am to 1030pm(Mon-Sun),Average,3.3,8
D Village,300,"North Indian,Mughlai",Jammu,Channi Himmat,Quick Bites,1pm to 1030pm(Mon-Sun),Average,3.1,7
Red Chilly Restaurant,600,"North Indian,Chinese",Jammu,Karan Nagar,Quick Bites,9am to 1030pm(Mon-Sun),Average,2.8,26
Wild Wild West Lounge,600,"North Indian,Continental",Jammu,Trikuta Nagar,Lounge,12noon to 11pm(Mon-Sun),Average,3.3,20
Smokin Joe,500,Italian,Jammu,Shiv Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,13
Fitness Cook,500,Healthy Food,Jammu,Trikuta Nagar,Quick Bites,10am to 1030pm(Mon-Sun),Good,3.5,45
The Brewberries,200,"Chinese,North Indian,Burger,Pizza",Jammu,Channi Himmat,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,20
Kitchen Art,300,"North Indian,Chinese",Jammu,Trikuta Nagar,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.1,4
Shiv Vaishno Dhaba,250,North Indian,Jammu,Gandhi Nagar,Dhaba,11am to 1030pm(Mon-Sun),Good,3.8,44
Bistro 57,100,Fast Food,Jammu,Trikuta Nagar,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.5,33
Imperial Grill,0,North Indian,Jammu,Trikuta Nagar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.7,37
Sattvik,800,"Italian,Chinese",Jammu,Shiv Nagar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,30
Chawlas² Since 1960,600,"North Indian,Seafood",Jammu,Gandhi Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,2.9,31
Drive Thru,400,North Indian,Jammu,Channi Himmat,none,"2pm to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Good,3.7,36
