Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Tangy Tomato,300,"Fast Food,Chinese,North Indian",Bhubaneswar,Chandrasekharpur,Quick Bites,"1130am to 4pm,6pm to 1030pm(Mon-Sun)",Good,3.5,38
Omm Sai Ram Fast Food,200,"Fast Food,Chinese",Bhubaneswar,Chandrasekharpur,Quick Bites,2pm to 11pm(Mon-Sun),Average,3.4,138
Celebrations Marwari Rasoi,200,"South Indian,Fast Food",Bhubaneswar,Patia,Quick Bites,"8am to 2pm,4pm to 10pm(Mon-Sun)",Good,3.8,104
Hayat Biryani,300,"Biryani,North Indian",Bhubaneswar,Patia,Quick Bites,12noon to 10pm(Mon-Sun),Good,3.6,93
Misky's Sweet N Sour,500,"Fast Food,Mithai",Bhubaneswar,Chandrasekharpur,Dessert Parlor,730am to 1030pm(Mon-Sun),Good,3.8,110
Hydrabadi Biryani House,200,"North Indian,Chinese",Bhubaneswar,Jatni,Quick Bites,1230pm to 930pm(Mon-Sun),Average,3.2,24
Mellony,1000,"North Indian,Thai,Chinese,Continental",Bhubaneswar,Patia,Bar,"12noon to 330pm,7pm to 1030pm(Mon-Sun)",Good,3.9,122
Bhookaa,600,"Arabian,Chinese,Indian",Bhubaneswar,Patia,Casual Dining,1230pm to 11pm(Mon-Sun),Very Good,4.0,857
Mad Moose Artisan Gelato,200,"Ice Cream,Desserts",Bhubaneswar,Patia,Dessert Parlor,10am to 12midnight(Mon-Sun),Excellent,4.6,292
Kathi Junction,300,Fast Food,Bhubaneswar,Sahid Nagar,Quick Bites,"1130am to 1030pm(Mon,Tue,Thu),1130am to ...",Good,3.9,740
Pizza Hut,600,"Pizza,Italian",Bhubaneswar,Kharabela Nagar,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.1,584
WTF - We The Foodies,800,"North Indian,Italian,Continental,Chinese",Bhubaneswar,Sahid Nagar,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.1,623
Phoodiez Junket,400,"Italian,Continental,Cafe,North Indian",Bhubaneswar,Patia,Casual Dining,11am to 11pm(Mon-Sun),Good,3.9,392
3Q Restaurant,600,"North Indian,Chinese",Bhubaneswar,Nayapalli,Casual Dining,11am to 11pm(Mon-Sun),Average,2.9,722
Keyar's Food,200,South Indian,Bhubaneswar,Sahid Nagar,Casual Dining,7am to 11pm(Mon-Sun),Good,3.9,453
SMOG Resto Cafe,800,"North Indian,Chinese,Continental",Bhubaneswar,Gajapati Nagar,Casual Dining,"1130am to 1045pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Very Good,4.1,530
Odisha Fried Chicken,150,"Fast Food,Sandwich,Burger",Bhubaneswar,Patia,Quick Bites,24,Very Good,4.0,284
Shiraz Golden Restaurant,600,"North Indian,Biryani,Mughlai",Bhubaneswar,Unit 4,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.8,746
Brewberrys The Coffee Bar,400,Cafe,Bhubaneswar,Patia,Café,1030am to 11pm(Mon-Sun),Excellent,4.7,802
Richard's Kitchen & Coffee Bar,500,"Cafe,Chinese,Fast Food,Seafood",Bhubaneswar,Patia,Café,11am to 11pm(Mon-Sun),Very Good,4.0,685
Zaika - Pal Heights,1500,"Continental,Chinese,North Indian",Bhubaneswar,Pal Heights-- Jayadev Vihar,Fine Dining,"1130am to 330pm,630pm to 11pm(Mon-Sun)",Very Good,4.1,516
Gabbar Da Adda,500,North Indian,Bhubaneswar,Kalinga Nagar,Quick Bites,NA,Good,3.7,103
The London Shakes,300,"Pizza,Cafe,Desserts",Bhubaneswar,Patia,Quick Bites,1030am to 1030pm(Mon-Sun),Good,3.9,67
Hunger Club,400,"American,Italian,Continental",Bhubaneswar,Lakshmi Sagar,Quick Bites,12noon to 10pm(Mon-Sun),Good,3.8,52
Culinary Project,500,"Chinese,Continental",Bhubaneswar,Patia,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.7,86
Namaste Jee,300,"North Indian,Chinese",Bhubaneswar,Ashok Nagar,Quick Bites,"12noon to 430pm,730pm to 1030pm(Mon-Sun)",Good,3.5,76
Hyderi Couizine,400,Hyderabadi,Bhubaneswar,Patia,Casual Dining,11am to 1030pm(Mon-Sun),Average,3.4,107
Just a Minute,500,Fast Food,Bhubaneswar,Chandrasekharpur,Quick Bites,"11am to 4pm,7pm to 11pm(Mon-Sun)",Average,3.3,132
Kohinoor Restaurant,500,"Biryani,Chinese",Bhubaneswar,Patia,Quick Bites,1130am to 1030pm(Mon-Sun),Average,3.0,97
Han Dynasty,500,Chinese,Bhubaneswar,Jayadev Vihar,Quick Bites,1030am to 1030pm(Mon-Sun),Good,3.7,75
Cookies Premium,200,"Bakery,Fast Food",Bhubaneswar,Sahid Nagar,Bakery,10am to 10pm(Mon-Sun),Average,2.8,73
Biriyanisthan,300,"Mughlai,North Indian",Bhubaneswar,Chandrasekharpur,Quick Bites,"1130am to 330pm,7pm to 11pm(Mon,Sat,Sun)...",Good,3.6,80
Food City,500,"North Indian,Chinese",Bhubaneswar,Ashok Nagar,Quick Bites,1030am to 930pm(Mon-Sun),Average,3.3,68
Firangi Mithai,250,Bakery,Bhubaneswar,Sahid Nagar,Bakery,830am to 1030pm(Mon-Sun),Good,3.6,68
Chicken Adda,400,"Fast Food,Sandwich,North Indian,Juices,Indian,Desserts,Burger",Bhubaneswar,Surya Nagar,Quick Bites,11am to 10pm(Mon-Sun),Average,3.4,45
Dominique Restaurants,300,"Continental,Chinese",Bhubaneswar,Patia,Quick Bites,1230pm to 1030pm(Mon-Sun),Good,3.9,29
Squish Chinese Food Court,400,Bakery,Bhubaneswar,Bapuji Nagar,Bakery,1115am to 1015pm(Mon-Sun),Average,3.3,11
