Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Bake Well Bakery Shop,300,"Bakery,Fast Food",Indore,Hotel Crown Palace-- South Tukoganj,Bakery,7am to 2am(Mon-Sun),Good,3.6,121
Cafe XOXO,400,"Cafe,Chinese",Indore,Vijay Nagar,Café,11am to 11pm(Mon-Sun),Average,3.3,128
Ghamandi Lassi,150,Beverages,Indore,Sarwate Bus Stand,Beverage Shop,10am to 12midnight(Mon-Sun),Good,3.9,167
Desi Tadka,500,"North Indian,Fast Food",Indore,Airport Road,Casual Dining,1130am to 12midnight(Mon-Sun),Good,3.5,183
Chawla's 2,600,"North Indian,Chinese",Indore,Bhawar Kuan,Casual Dining,11am to 1130pm(Mon-Sun),Average,3.4,140
Zuby's Fast Food,300,Fast Food,Indore,Bhawar Kuan,Quick Bites,1130am to 1130pm(Mon-Sun),Very Good,4.2,169
Cakes N' Craft,350,"Bakery,Desserts",Indore,Old Palasia,Bakery,11am to 10pm(Mon-Sun),Good,3.9,419
O2 Cafe 24*7,600,"Cafe,Fast Food",Indore,Hotel Best Western Plus O2-- South Tukoganj,Café,24,Good,3.9,176
Madni Non Veg,400,"North Indian,Biryani",Indore,Manik Bagh Road,Casual Dining,12noon to 2am(Mon-Sun),Good,3.8,194
Simi's,300,"Bakery,Desserts",Indore,Vijay Nagar,Bakery,11am to 10pm(Mon-Sun),Excellent,4.5,405
34 Chowringhee Lane,150,"Street Food,Fast Food",Indore,New Palasia,Quick Bites,12noon to 12midnight(Mon-Sun),Good,3.9,165
Indore Coffee House By Mars,450,"Fast Food,Sandwich",Indore,Annapurna Road,Quick Bites,1130am to 2am(Mon-Sun),Very Good,4.1,138
Punchin,800,"North Indian,Chinese",Indore,Vijay Nagar,Casual Dining,11am to 1130pm(Mon-Sun),Very Good,4.0,73
London Bubble Co.,400,"Desserts,Ice Cream",Indore,New Palasia,Dessert Parlor,1230pm to 12midnight(Mon-Sun),Very Good,4.1,150
