Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
KFC,550,"Burger,Fast Food",Bhopal,DB City-- Maharana Pratap Nagar,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.3,578
Vrindavan Dhaba,450,"North Indian,Chinese,Beverages,Fast Food",Bhopal,Hoshangabad Road,Quick Bites,11am to 1245AM(Mon-Sun),Good,3.9,350
Milan Restaurant,300,"North Indian,South Indian,Fast Food,Beverages",Bhopal,Maharana Pratap Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,335
Ganesh Chinese & Fast Food,300,"Fast Food,Chinese,North Indian",Bhopal,Kolar,Quick Bites,9am to 11pm(Mon-Sun),Very Good,4.1,356
Mamaji Jalebi Wale,200,"Mithai,Desserts,Street Food",Bhopal,Peer Gate Area,Sweet Shop,7am to 11pm(Mon-Sun),Good,3.9,423
Tilak's Chocolady Bakery & Restaurant,800,"North Indian,South Indian,Chinese,Sandwich,Beverages",Bhopal,Gulmohar Colony,Casual Dining,11am to 11pm(Mon-Sun),Excellent,4.5,397
Naveen's Bapu ki Kutia,550,"North Indian,Biryani,South Indian,Fast Food,Desserts",Bhopal,Maharana Pratap Nagar,Casual Dining,"930am to 2am(Mon),930am to 11pm(Tue-Sun)",Good,3.8,690
Pizza Hut,650,"Pizza,Fast Food",Bhopal,DB City-- Maharana Pratap Nagar,Casual Dining,1130am to 11pm(Mon-Sun),Good,3.7,502
Pakiza Restaurant,350,North Indian,Bhopal,Peer Gate Area,Quick Bites,11am to 12midnight(Mon-Sun),Good,3.9,327
Hakeem's,600,"Mughlai,Chinese,North Indian,Kebab,Hyderabadi,Biryani",Bhopal,Maharana Pratap Nagar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.9,350
Sehra's Morar Restaurant,500,North Indian,Bhopal,BHEL,Quick Bites,11am to 1150pm(Mon-Sun),Good,3.7,353
McDonald's,500,"Burger,Fast Food",Bhopal,DB City-- Maharana Pratap Nagar,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.2,485
Daawat,300,"North Indian,Chinese,Rolls,Beverages",Bhopal,Maharana Pratap Nagar,Casual Dining,24,Good,3.8,324
HL Rooftop Restaurant,800,"Continental,North Indian",Bhopal,Arera Colony,Casual Dining,11am to 10pm(Mon-Sun),Good,3.5,21
