Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
The American Take-out,500,"Italian,Fast Food,Beverages",Delhi NCR,Netaji Subhash Place,none,11am to 11pm(Mon-Sun),Good,3.7,18
Wendy's,400,"Burger,Fast Food",Delhi NCR,Kalkaji,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,393
Ice Cream and Grill Cafe,500,"Cafe,Desserts",Delhi NCR,Shalimar Bagh,Café,10am to 11pm(Mon-Sun),Good,3.7,55
Social Street Cafe,800,"Cafe,Fast Food,Italian",Delhi NCR,Champa Gali-- Saket,Café,11am to 10pm(Mon-Sun),Very Good,4.2,421
Bengali Sweet Centre,500,"Mithai,North Indian,Fast Food,Street Food,South Indian",Delhi NCR,South Extension 1,Sweet Shop,9am to 11pm(Mon-Sun),Good,3.9,902
Sweet Obsession Bakery,750,"Bakery,Desserts",Delhi NCR,South Point Mall-- Golf Course Road,Bakery,10am to 12midnight(Mon-Sun),Very Good,4.2,1349
Nazim's Kathi Roll,450,"Rolls,North Indian",Delhi NCR,Sector 14-- Gurgaon,Quick Bites,11am to 12midnight(Mon-Sun),Good,3.9,431
Barcode,1100,"North Indian,Chinese,Italian,Continental",Delhi NCR,Sector 9-- Dwarka,Bar,12noon to 12midnight(Mon-Sun),Very Good,4.4,774
By the Bay,900,"North Indian,Chinese,Goan,Continental",Delhi NCR,Delhi University-GTB Nagar,Casual Dining,11am to 12midnight(Mon-Sun),Excellent,4.5,636
Uno Chicago Bar & Grill,1300,American,Delhi NCR,Gardens Galleria-- Sector 38 Noida,Casual Dining,"12noon to 12midnight(Mon,Tue,Wed,Fri,Sat...",Very Good,4.4,215
Cake 24x7,800,Bakery,Delhi NCR,DLF Phase 3,Bakery,24,Average,2.8,108
Sub Express,550,"Sandwich,Salad,Beverages",Delhi NCR,Indirapuram,none,11am to 1am(Mon-Sun),Average,3.4,21
Palette Nation,900,"BBQ,North Indian",Delhi NCR,South City 2,Casual Dining,"12noon to 12midnight(Mon-Tue),12noon to 2am...",Good,3.9,76
Wrap n Roll,200,"Fast Food,Chinese",Delhi NCR,Pitampura,none,2pm to 4am(Mon-Sun),Average,3.0,116
Cheesilicious,400,"Pizza,Fast Food",Delhi NCR,Pandav Nagar,Quick Bites,11am to 4am(Mon-Sun),Good,3.6,57
The F World,600,North Indian,Delhi NCR,Vardhaman Star City Mall-- Sector 7-- Dwarka,Quick Bites,"7am to 1130pm(Mon,Wed,Thu,Fri,Sat,Sun),7am...",Good,3.5,70
All India Rasoi,550,North Indian,Delhi NCR,Sikandarpur,none,1030am to 11pm(Mon-Sun),Average,3.1,11
Shiv Sharda Restro,500,"North Indian,South Indian,Chinese",Delhi NCR,Connaught Place,Quick Bites,11am to 1130pm(Mon-Sun),Average,2.8,10
Best in Burgers,500,Fast Food,Delhi NCR,Narela,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,30
Cake 'O' Delicious.,400,Bakery,Delhi NCR,Dilshad Garden,none,9am to 6pm(Mon-Sun),Average,3.2,7
Frozen Farm,300,Raw Meats,Delhi NCR,Malviya Nagar,Meat Shop,10am to 930pm(Mon-Sun),Average,3.0,4
Kailpal Food Centre,450,North Indian,Delhi NCR,Janakpuri,Quick Bites,12noon to 1130pm(Mon-Sun),Average,3.3,13
Neeru Mittal's Culinary & Patisserie Art,250,"Desserts,Bakery",Delhi NCR,Chanakyapuri,none,11am to 6pm(Mon-Sun),Average,3.3,12
Mishrit,650,"North Indian,Mughlai,Chinese",Delhi NCR,Sector 5-- Dwarka,Quick Bites,10am to 1030pm(Mon-Sun),Average,3.3,11
Rang Chokha,500,"North Indian,Mughlai,Kebab,Desserts",Delhi NCR,The Grand Venice Mall-- Jaypee Greens-- Greater Noida,Food Court,11am to 11pm(Mon-Sun),Average,3.4,36
Cravity Ninja,400,"Seafood,Chinese,Japanese,Asian,Thai",Delhi NCR,Hauz Khas,Quick Bites,1230pm to 1030pm(Mon-Sun),Average,2.9,18
Hoki's Lab,450,"Chinese,Continental,Fast Food,North Indian,Burger,Desserts",Delhi NCR,DLF Phase 1,none,11am to 11pm(Mon-Sun),Good,3.7,80
Crazy Bistro,400,Cafe,Delhi NCR,Sohna Road,Café,11am to 10pm(Mon-Sun),Average,3.3,10
Wild Suggar,250,"Fast Food,Beverages",Delhi NCR,Sector 57-- Gurgaon,Quick Bites,11am to 1030pm(Mon-Sun),Average,3.4,50
Online Paratha Center,200,North Indian,Delhi NCR,Subhash Nagar,none,"830am to 2pm,5pm to 9pm(Mon-Sat),9am to 2pm...",Average,3.3,11
Omjoos,150,Beverages,Delhi NCR,Sector 2-- Noida,Beverage Shop,8am to 8pm(Mon-Sun),Average,3.2,7
Food Storie Services,300,"North Indian,Italian,Continental,South Indian",Delhi NCR,Sector 83-- Noida,none,10am to 10pm(Mon-Sun),Good,3.6,42
Food Storie Services,300,"North Indian,Italian,Continental,South Indian",Delhi NCR,Sector 83-- Noida,none,10am to 10pm(Mon-Sun),Good,3.6,42
Da Pizza Workshop,300,"Italian,Pizza,Burger",Delhi NCR,Delhi Cantt.,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.3,18
Uncle's Pizza,400,"Italian,Fast Food",Delhi NCR,Sector 27-- Noida,Quick Bites,"130pm to 1030pm(Mon),12noon to 1030pm(Tue...",Average,3.2,9
Pizza World,200,Pizza,Delhi NCR,Najafgarh,Quick Bites,10am to 10pm(Mon-Sun),Average,3.0,8
Kitchen Caboodle,400,Chinese,Delhi NCR,Sector 7-- Dwarka,none,12noon to 11pm(Mon-Sun),Average,3.3,8
What A Roll,400,"Fast Food,Rolls",Delhi NCR,Pandav Nagar,none,12noon to 11pm(Mon-Sun),Average,2.9,8
Lal Ji Restaurant,500,North Indian,Delhi NCR,Sainik Farms,Quick Bites,12noon to 1am(Mon-Sun),Average,3.1,30
Taste of Bengal-Love@first Bite,350,"Bengali,Fast Food",Delhi NCR,Palam,none,1230pm to 1030pm(Mon-Sun),Average,2.7,14
Volcano,400,"American,Fast Food,South Indian",Delhi NCR,Sector 43-- Gurgaon,Quick Bites,"111am to 11pm(Mon),11am to 11pm(Tue-Sat),Closed...",Average,3.3,13
Pind By Nature,300,Mughlai,Delhi NCR,Janakpuri,none,6pm to 1130pm(Mon-Sun),Average,3.0,4
Urban Hatti,250,North Indian,Delhi NCR,Vivek Vihar-- Delhi,Quick Bites,8am to 4pm(Mon-Sun),Average,3.2,13
Meals On Wheels,400,"Fast Food,Beverages,Chinese,Healthy Food",Delhi NCR,Sector 47-- Noida,none,11am to 11pm(Mon-Sun),Average,3.4,9
Food Yard,200,Healthy Food,Delhi NCR,Sector 16-- Noida,none,9am to 730pm(Mon-Sun),Average,3.2,10
A Pizza Plus,300,Pizza,Delhi NCR,Raj Nagar,Quick Bites,11am to 1130pm(Mon-Sun),Average,2.9,13
FFH Express,500,"North Indian,Chinese,Momos",Delhi NCR,Naraina,Quick Bites,1pm to 1145pm(Mon-Sun),Average,3.4,42
Nikki Pastry Shop,500,"Bakery,Desserts",Delhi NCR,Kaushambi,Bakery,10am to 10pm(Mon-Sun),Average,3.3,11
Shaahi Biryani's,400,Biryani,Delhi NCR,Sector 53-- Gurgaon,Quick Bites,10am to 11pm(Mon-Sun),Average,3.2,7
029 Waffles & More,300,"Desserts,Beverages",Delhi NCR,DLF Phase 1,Dessert Parlor,11am to 11pm(Mon-Sun),Good,3.5,30
