Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Cottage Cafe,100,Fast Food,Agra,Civil Lines,Quick Bites,12noon to 12midnight(Mon-Sun),Average,3.1,4
Hotel Ganpati,250,"North Indian,Chinese",Agra,Tajganj,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,4
Ganpati Hotel and Restaurant,350,North Indian,Agra,Sikandra,Quick Bites,11am to 12midnight(Mon-Sun),Average,3.0,4
Desi Tadka Restaurant,800,"North Indian,Italian",Agra,Lohamandi,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,6
Chick Chick Corner,500,Mughlai,Agra,Kamla Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,2.8,8
Devil Disc & Restaurant,600,North Indian,Agra,Sikandra,Casual Dining,11am to 11pm(Mon-Sun),Average,3.1,4
Prince Of Spice,750,"North Indian,Mughlai,Chinese",Agra,Tajganj,Casual Dining,10am to 11pm(Mon-Sun),Average,3.1,7
Al Baik Restaurant,350,North Indian,Agra,Civil Lines,Quick Bites,9am to 11pm(Mon-Sun),Average,3.0,4
Aggarwal Fast Food & Restaurant,200,Fast Food,Agra,Mantola,Quick Bites,8am to 11pm(Mon-Sun),Average,3.1,6
Chatkara Restaurant,400,"Chinese,Indian,North Indian",Agra,Tajganj,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,6
Kulfiano,200,Ice Cream,Agra,Agra Cantt,Dessert Parlor,12noon to 11pm(Mon-Sun),Average,3.1,5
Saffron Restaurant,800,"Beverages,Chinese,Continental,North Indian,South Indian",Agra,Rakabganj,Casual Dining,7am to 11pm(Mon-Sun),Average,3.1,5
Shree Shayam Ji Bhojnalaya,200,North Indian,Agra,Sikandra,Bhojanalya,12noon to 1130pm(Mon-Sun),Average,3.0,6
R.D. Food Centre,200,"North Indian,Chinese",Agra,Dayal Bagh,none,"1pm to 12midnight(Mon-Thu),2pm to 1am(Fri),1pm...",Average,3.2,5
A.V Food Court,400,"Mithai,North Indian,South Indian,Fast Food",Agra,Sikandra,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,4
Gyani's Snacks Corner,300,Fast Food,Agra,Kamla Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,5
Gyani's Snacks Corner,300,Fast Food,Agra,Kamla Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,5
Golden Street Restaurant,800,"North Indian,South Indian",Agra,Tajganj,Casual Dining,11am to 11pm(Mon-Sun),Average,3.1,4
Shri Anand  Sakahari Bhojan,350,North Indian,Agra,Civil Lines,Dhaba,1030am to 11pm(Mon-Sun),Average,3.1,4
Deviram Food Circle,200,"Mithai,Fast Food,Street Food",Agra,Lohamandi,Sweet Shop,8am to 10pm(Mon-Sun),Very Good,4.0,207
D Jail House- Hungry Slurp,300,"Awadhi,Chinese,Mughlai,North Indian",Agra,Sikandra,none,"12noon to 11pm(Mon-Fri),12noon to 1130pm(Sat-Sun)",Very Good,4.0,146
Rohit Cakes And Bakes,350,Bakery,Agra,Kamla Nagar,Bakery,11am to 10pm(Mon-Sun),Very Good,4.0,349
The Ccharcoal Chimney,1500,"North Indian,Chinese,Continental,Mughlai",Agra,Tajganj,Casual Dining,"730am to 1030am,12noon to 430pm,7pm to 11pm...",Good,3.9,117
